
□検索条件  "ng"
検索対象   *.*
フォルダ   C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log
    (サブフォルダも検索)
    (英大文字小文字を区別しない)
    (文字コードセットの自動判別)
    (一致した行を出力)


C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0014.txt(122,1)  [SJIS]: NG,0.237977,0.779511,0.987712,0.758940,0.964706,0.493250,sd,193,my,194,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0016.txt(9,1)  [SJIS]: NG,0.183501,0.571428,0.852095,0.594226,0.607843,0.099937,sd,151,my,152,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0016.txt(19,1)  [SJIS]: NG,0.183501,0.571428,0.852095,0.966734,0.874510,0.791528,sd,246,my,247,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0016.txt(47,1)  [SJIS]: NG,0.183501,0.571428,0.852095,0.264468,0.450980,0.370591,sd,84,my,85,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0016.txt(71,1)  [SJIS]: NG,0.183501,0.571428,0.852095,0.696250,0.823529,0.801796,sd,177,my,178,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0016.txt(75,1)  [SJIS]: NG,0.183501,0.571428,0.852095,0.259936,0.329412,0.289243,sd,96,my,97,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0016.txt(88,1)  [SJIS]: NG,0.183501,0.571428,0.852095,0.351943,0.458824,0.736459,sd,192,my,193,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0016.txt(91,1)  [SJIS]: NG,0.183501,0.571428,0.852095,0.719721,0.615686,0.339478,sd,183,my,184,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0017.txt(36,1)  [SJIS]: NG,0.369985,0.253177,0.753658,0.586386,0.101961,0.322045,sd,149,my,150,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0017.txt(64,1)  [SJIS]: NG,0.369985,0.253177,0.753658,0.770703,0.086275,0.266823,sd,196,my,197,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0018.txt(51,1)  [SJIS]: NG,0.331896,0.539621,0.619583,0.350967,0.525490,0.657194,sd,104,my,105,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0018.txt(115,1)  [SJIS]: NG,0.331896,0.539621,0.619583,0.080483,0.576471,0.395426,sd,20,my,21,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0019.txt(72,1)  [SJIS]: NG,0.401577,0.575171,0.376969,0.539287,0.772549,0.485385,sd,137,my,138,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0019.txt(81,1)  [SJIS]: NG,0.401577,0.575171,0.376969,0.021651,0.972549,0.325562,sd,5,my,6,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0020.txt(3,1)  [SJIS]: NG,0.044881,0.249926,0.345143,0.489768,0.125490,0.335954,sd,116,my,117,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0020.txt(57,1)  [SJIS]: NG,0.044881,0.249926,0.345143,0.130055,0.247059,0.634078,sd,35,my,36,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0020.txt(78,1)  [SJIS]: NG,0.044881,0.249926,0.345143,0.139389,0.513725,0.198532,sd,35,my,36,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0021.txt(46,1)  [SJIS]: NG,0.235926,0.562183,0.787527,0.500091,0.611765,0.128503,sd,127,my,128,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0021.txt(64,1)  [SJIS]: NG,0.235926,0.562183,0.787527,0.469913,0.388235,0.458302,sd,149,my,150,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0021.txt(95,1)  [SJIS]: NG,0.235926,0.562183,0.787527,0.272674,0.568627,0.238029,sd,69,my,70,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0022.txt(93,1)  [SJIS]: NG,0.942435,0.263151,0.958784,0.449208,0.062745,0.880354,sd,114,my,115,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0023.txt(7,1)  [SJIS]: NG,0.925240,0.189240,0.204940,0.537249,0.898039,0.233837,sd,97,my,98,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0024.txt(105,1)  [SJIS]: NG,0.028509,0.779738,0.675936,0.903397,0.705882,0.966516,sd,196,my,197,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0024.txt(107,1)  [SJIS]: NG,0.028509,0.779738,0.675936,0.253089,0.941176,0.511364,sd,64,my,65,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0024.txt(113,1)  [SJIS]: NG,0.028509,0.779738,0.675936,0.758865,0.835294,0.734671,sd,193,my,194,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0024.txt(123,1)  [SJIS]: NG,0.028509,0.779738,0.675936,0.108081,0.203922,0.197857,sd,59,my,60,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0025.txt(24,1)  [SJIS]: NG,0.116296,0.197051,0.614427,0.068684,0.972549,0.995410,sd,17,my,18,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0025.txt(61,1)  [SJIS]: NG,0.116296,0.197051,0.614427,0.645177,0.921569,0.432202,sd,164,my,165,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0025.txt(88,1)  [SJIS]: NG,0.116296,0.197051,0.614427,0.260985,0.239216,0.990060,sd,66,my,67,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0025.txt(102,1)  [SJIS]: NG,0.116296,0.197051,0.614427,0.884454,0.933333,0.785083,sd,225,my,226,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0027.txt(11,1)  [SJIS]: NG,0.416958,0.658182,0.280759,0.958903,0.768627,0.162131,sd,244,my,245,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0027.txt(30,1)  [SJIS]: NG,0.416958,0.658182,0.280759,0.570697,0.886275,0.437481,sd,145,my,146,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0028.txt(28,1)  [SJIS]: NG,0.035482,0.802457,0.138926,0.991662,0.431373,0.792454,sd,40,my,41,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0028.txt(80,1)  [SJIS]: NG,0.035482,0.802457,0.138926,0.154992,0.929412,0.974383,sd,39,my,40,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0028.txt(106,1)  [SJIS]: NG,0.035482,0.802457,0.138926,0.473762,0.505882,0.084203,sd,115,my,116,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0029.txt(88,1)  [SJIS]: NG,0.106966,0.537422,0.849927,0.919668,0.607843,0.784101,sd,234,my,235,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0030.txt(45,1)  [SJIS]: NG,0.854146,0.781540,0.304719,0.649076,0.313725,0.988514,sd,165,my,166,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0030.txt(98,1)  [SJIS]: NG,0.854146,0.781540,0.304719,0.335122,0.796078,0.718836,sd,80,my,81,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0030.txt(124,1)  [SJIS]: NG,0.854146,0.781540,0.304719,0.280490,0.054902,0.918670,sd,71,my,72,dif,1
C:\Users\ZXB04\Documents\GitHub\SD_Levels_Investigation\tmp\log\0031.txt(23,1)  [SJIS]: NG,0.925283,0.094962,0.001543,0.734381,0.647059,0.841139,sd,0,my,1,dif,1
